model,temp,top_p,question_id,total_seeds,correct_count,wrong_count,accuracy,avg_len_correct,avg_len_wrong,avg_len_all
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,4,16,15,1,0.9375,10785.67,21877.0,11478.88
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,5,16,15,1,0.9375,19950.33,33320.0,20785.94
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,6,16,16,0,1.0,11906.56,0.0,11906.56
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,7,16,16,0,1.0,8219.69,0.0,8219.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,8,16,16,0,1.0,7151.25,0.0,7151.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,9,16,16,0,1.0,6165.62,0.0,6165.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,10,16,16,0,1.0,5030.19,0.0,5030.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,11,16,1,15,0.0625,29767.0,31069.13,30987.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,12,16,7,9,0.4375,20777.29,19028.33,19793.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,13,16,0,16,0.0,0.0,26363.12,26363.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,14,16,13,3,0.8125,18082.62,30194.67,20353.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,15,16,15,1,0.9375,12298.4,16441.0,12557.31
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,16,16,13,3,0.8125,17675.38,30959.0,20166.06
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,17,16,0,16,0.0,0.0,32618.25,32618.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,18,16,14,2,0.875,20812.57,34632.0,22540.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,19,16,1,15,0.0625,24277.0,32311.0,31808.88
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,20,16,16,0,1.0,18489.5,0.0,18489.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,21,16,3,13,0.1875,16881.0,30334.15,27811.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,22,16,15,1,0.9375,16693.27,34804.0,17825.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,23,16,16,0,1.0,6228.25,0.0,6228.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,24,16,16,0,1.0,12441.81,0.0,12441.81
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,25,16,16,0,1.0,6946.75,0.0,6946.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,26,16,16,0,1.0,14679.06,0.0,14679.06
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,27,16,16,0,1.0,3594.25,0.0,3594.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,28,16,0,16,0.0,0.0,32693.12,32693.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.7,29,16,14,2,0.875,29121.36,28164.0,29001.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,0,16,15,1,0.9375,10842.0,11174.0,10862.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,1,16,16,0,1.0,16983.5,0.0,16983.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,2,16,12,4,0.75,13712.0,24701.0,16459.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,3,16,15,1,0.9375,8506.53,17485.0,9067.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,4,16,16,0,1.0,11862.62,0.0,11862.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,5,16,13,3,0.8125,20431.0,31700.0,22543.94
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,6,16,15,1,0.9375,13093.27,35248.0,14477.94
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,7,16,16,0,1.0,8828.19,0.0,8828.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,8,16,16,0,1.0,8023.12,0.0,8023.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,9,16,16,0,1.0,6317.75,0.0,6317.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,10,16,16,0,1.0,4909.62,0.0,4909.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,11,16,0,16,0.0,0.0,29742.81,29742.81
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,12,16,7,9,0.4375,21012.0,20359.78,20645.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,13,16,0,16,0.0,0.0,25536.31,25536.31
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,14,16,13,3,0.8125,20359.0,34854.33,23076.88
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,15,16,16,0,1.0,13759.19,0.0,13759.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,16,16,13,3,0.8125,16774.77,28511.0,18975.31
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,17,16,0,16,0.0,0.0,29073.19,29073.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,18,16,14,2,0.875,18558.93,33460.5,20421.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,19,16,2,14,0.125,29046.5,33905.64,33298.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,20,16,16,0,1.0,19294.38,0.0,19294.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,21,16,5,11,0.3125,17385.2,28647.91,25128.31
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,22,16,15,1,0.9375,16775.13,12305.0,16495.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,23,16,16,0,1.0,5777.5,0.0,5777.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,24,16,16,0,1.0,13044.38,0.0,13044.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,25,16,16,0,1.0,7090.94,0.0,7090.94
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,26,16,15,1,0.9375,14264.67,21506.0,14717.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,27,16,16,0,1.0,3539.69,0.0,3539.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,28,16,0,16,0.0,0.0,33825.62,33825.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.4,0.8,29,16,9,7,0.5625,26765.44,31540.29,28854.44
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,0,16,16,0,1.0,14265.0,0.0,14265.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,1,16,16,0,1.0,16005.19,0.0,16005.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,2,16,14,2,0.875,13839.0,25164.0,15254.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,3,16,14,2,0.875,8935.86,13692.5,9530.44
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,4,16,16,0,1.0,12337.62,0.0,12337.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,5,16,14,2,0.875,21079.86,31252.5,22351.44
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,6,16,15,1,0.9375,11999.87,20346.0,12521.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,7,16,16,0,1.0,8266.94,0.0,8266.94
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,8,16,15,1,0.9375,7902.47,9634.0,8010.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,9,16,16,0,1.0,6536.44,0.0,6536.44
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,10,16,16,0,1.0,4871.44,0.0,4871.44
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,11,16,0,16,0.0,0.0,31900.88,31900.88
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,12,16,12,4,0.75,18855.0,23759.5,20081.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,13,16,0,16,0.0,0.0,25031.62,25031.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,14,16,11,5,0.6875,18487.45,35003.8,23648.81
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,15,16,16,0,1.0,16056.94,0.0,16056.94
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,16,16,9,7,0.5625,17176.89,25597.14,20860.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,17,16,1,15,0.0625,12378.0,29844.67,28753.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,18,16,11,5,0.6875,21467.27,32289.6,24849.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,19,16,0,16,0.0,0.0,33661.0,33661.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,20,16,16,0,1.0,18102.25,0.0,18102.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,21,16,3,13,0.1875,20480.67,26920.46,25713.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,22,16,13,3,0.8125,17431.77,14356.67,16855.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,23,16,16,0,1.0,6297.69,0.0,6297.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,24,16,16,0,1.0,14155.44,0.0,14155.44
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,25,16,16,0,1.0,6989.69,0.0,6989.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,26,16,10,6,0.625,15513.3,29270.83,20672.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,27,16,16,0,1.0,3659.19,0.0,3659.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,28,16,0,16,0.0,0.0,33096.88,33096.88
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.7,29,16,10,6,0.625,29738.8,31748.0,30492.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,0,16,15,1,0.9375,12645.2,18458.0,13008.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,1,16,16,0,1.0,16289.69,0.0,16289.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,2,16,13,3,0.8125,14208.0,19900.67,15275.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,3,16,16,0,1.0,8912.19,0.0,8912.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,4,16,16,0,1.0,11905.38,0.0,11905.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,5,16,13,3,0.8125,19670.54,34358.33,22424.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,6,16,16,0,1.0,12324.0,0.0,12324.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,7,16,15,1,0.9375,8484.53,9346.0,8538.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,8,16,16,0,1.0,8417.88,0.0,8417.88
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,9,16,16,0,1.0,6496.75,0.0,6496.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,10,16,16,0,1.0,5659.94,0.0,5659.94
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,11,16,2,14,0.125,31838.0,31048.29,31147.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,12,16,9,7,0.5625,19924.11,22147.29,20896.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,13,16,0,16,0.0,0.0,24266.44,24266.44
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,14,16,8,8,0.5,18575.0,34238.12,26406.56
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,15,16,16,0,1.0,15017.31,0.0,15017.31
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,16,16,11,5,0.6875,18811.09,31080.8,22645.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,17,16,0,16,0.0,0.0,31091.31,31091.31
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,18,16,10,6,0.625,21793.8,33902.67,26334.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,19,16,4,12,0.25,28615.75,33120.67,31994.44
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,20,16,16,0,1.0,23094.56,0.0,23094.56
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,21,16,5,11,0.3125,18853.8,26698.82,24247.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,22,16,15,1,0.9375,17626.4,17100.0,17593.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,23,16,16,0,1.0,6275.62,0.0,6275.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,24,16,16,0,1.0,14828.0,0.0,14828.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,25,16,16,0,1.0,7028.12,0.0,7028.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,26,16,12,4,0.75,14192.67,15697.0,14568.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,27,16,16,0,1.0,3845.56,0.0,3845.56
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,28,16,0,16,0.0,0.0,32891.94,32891.94
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.6,0.8,29,16,11,5,0.6875,26832.0,33680.0,28972.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,0,16,13,3,0.8125,12075.0,17384.33,13070.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,1,16,16,0,1.0,16574.0,0.0,16574.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,2,16,14,2,0.875,14839.43,21815.5,15711.44
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,3,16,16,0,1.0,8601.56,0.0,8601.56
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,4,16,16,0,1.0,11430.0,0.0,11430.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,5,16,11,5,0.6875,19079.27,33020.0,23435.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,6,16,16,0,1.0,13644.0,0.0,13644.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,7,16,16,0,1.0,9764.56,0.0,9764.56
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,8,16,15,1,0.9375,7775.8,21877.0,8657.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,9,16,16,0,1.0,6012.31,0.0,6012.31
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,10,16,16,0,1.0,5288.19,0.0,5288.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,11,16,0,16,0.0,0.0,31605.81,31605.81
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,12,16,7,9,0.4375,19361.0,16114.44,17534.81
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,13,16,0,16,0.0,0.0,22189.25,22189.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,14,16,11,5,0.6875,19261.55,32172.6,23296.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,15,16,14,2,0.875,15712.86,18218.5,16026.06
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,16,16,14,2,0.875,17332.57,26701.5,18503.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,17,16,1,15,0.0625,25757.0,30400.87,30110.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,18,16,11,5,0.6875,16190.18,30877.8,20780.06
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,19,16,1,15,0.0625,32494.0,33023.93,32990.81
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,20,16,14,2,0.875,19218.14,29815.0,20542.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,21,16,6,10,0.375,20807.33,25953.9,24023.94
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,22,16,16,0,1.0,18571.44,0.0,18571.44
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,23,16,16,0,1.0,6572.12,0.0,6572.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,24,16,16,0,1.0,15054.25,0.0,15054.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,25,16,16,0,1.0,7007.94,0.0,7007.94
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,26,16,14,2,0.875,11852.36,30960.0,14240.81
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,27,16,16,0,1.0,3452.62,0.0,3452.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,28,16,0,16,0.0,0.0,33573.5,33573.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.7,29,16,11,5,0.6875,27905.27,32832.8,29445.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,0,16,16,0,1.0,12571.25,0.0,12571.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,1,16,15,1,0.9375,16716.2,21491.0,17014.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,2,16,14,2,0.875,13722.5,18945.5,14375.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,3,16,16,0,1.0,8436.19,0.0,8436.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,4,16,16,0,1.0,11329.12,0.0,11329.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,5,16,15,1,0.9375,22843.53,34882.0,23595.94
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,6,16,13,3,0.8125,12144.62,29148.0,15332.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,7,16,16,0,1.0,8555.69,0.0,8555.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,8,16,16,0,1.0,8569.38,0.0,8569.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,9,16,16,0,1.0,6735.06,0.0,6735.06
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,10,16,16,0,1.0,5372.69,0.0,5372.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,11,16,4,12,0.25,25486.25,30472.58,29226.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,12,16,3,13,0.1875,18889.0,20330.69,20060.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,13,16,0,16,0.0,0.0,21109.38,21109.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,14,16,12,4,0.75,17062.08,33849.25,21258.88
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,15,16,16,0,1.0,14363.06,0.0,14363.06
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,16,16,14,2,0.875,19478.36,31187.5,20942.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,17,16,0,16,0.0,0.0,31001.75,31001.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,18,16,12,4,0.75,20888.0,32356.5,23755.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,19,16,2,14,0.125,31777.5,30768.07,30894.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,20,16,15,1,0.9375,19650.27,25359.0,20007.06
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,21,16,5,11,0.3125,17612.2,24493.82,22343.31
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,22,16,13,3,0.8125,16443.92,12992.67,15796.81
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,23,16,16,0,1.0,6187.5,0.0,6187.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,24,16,16,0,1.0,15151.88,0.0,15151.88
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,25,16,16,0,1.0,7984.81,0.0,7984.81
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,26,16,16,0,1.0,12159.25,0.0,12159.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,27,16,16,0,1.0,3697.12,0.0,3697.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,28,16,0,16,0.0,0.0,32528.19,32528.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,0.8,0.8,29,16,15,1,0.9375,27953.67,32753.0,28253.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,0,16,16,0,1.0,12166.69,0.0,12166.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,1,16,16,0,1.0,18248.0,0.0,18248.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,2,16,13,3,0.8125,15053.0,25046.67,16926.81
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,3,16,16,0,1.0,8221.62,0.0,8221.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,4,16,15,1,0.9375,12533.93,12042.0,12503.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,5,16,14,2,0.875,19327.64,29699.5,20624.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,6,16,15,1,0.9375,13929.8,10237.0,13699.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,7,16,16,0,1.0,7988.69,0.0,7988.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,8,16,16,0,1.0,7635.62,0.0,7635.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,9,16,16,0,1.0,6789.75,0.0,6789.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,10,16,16,0,1.0,5425.0,0.0,5425.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,11,16,1,15,0.0625,27611.0,30059.93,29906.88
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,12,16,9,7,0.5625,19612.56,21547.71,20459.19
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,13,16,0,16,0.0,0.0,23693.75,23693.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,14,16,11,5,0.6875,21226.45,30321.4,24068.62
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,15,16,13,3,0.8125,12695.31,25613.67,15117.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,16,16,10,6,0.625,19543.7,28328.17,22837.88
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,17,16,1,15,0.0625,14682.0,28927.6,28037.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,18,16,15,1,0.9375,21467.27,34285.0,22268.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,19,16,2,14,0.125,29317.0,32457.21,32064.69
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,20,16,15,1,0.9375,19626.2,34549.0,20558.88
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,21,16,6,10,0.375,18001.67,28554.1,24596.94
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,22,16,14,2,0.875,17010.71,16054.0,16891.12
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,23,16,16,0,1.0,6025.31,0.0,6025.31
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,24,16,16,0,1.0,13181.06,0.0,13181.06
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,25,16,16,0,1.0,7806.88,0.0,7806.88
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,26,16,13,3,0.8125,12705.38,20982.67,14257.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,27,16,16,0,1.0,3612.75,0.0,3612.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,28,16,0,16,0.0,0.0,33578.25,33578.25
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.7,29,16,9,7,0.5625,31623.0,28893.29,30428.75
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.8,0,16,16,0,1.0,12718.31,0.0,12718.31
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.8,1,16,16,0,1.0,16898.81,0.0,16898.81
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.8,2,16,16,0,1.0,15053.38,0.0,15053.38
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.8,3,16,15,1,0.9375,11433.8,11565.0,11442.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.8,4,16,16,0,1.0,11409.5,0.0,11409.5
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.8,5,16,14,2,0.875,20565.0,34527.5,22310.31
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.8,6,16,15,1,0.9375,12949.67,13675.0,12995.0
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.8,7,16,16,0,1.0,9289.31,0.0,9289.31
deepseek-ai-DeepSeek-R1-0528-Qwen3-8B,1.0,0.8,8,16,16,0,1.0,8445.19,0.0,8445.19
